iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
2980	2.183	-1687.335	-3.169	-1684.166	0.32	0.948	7.545	0.434
2990	2.19	-1687.335	-3.169	-1684.166	0.32	0.948	7.545	0.434
3000	2.198	-1687.335	-3.169	-1684.166	0.32	0.948	7.545	0.434
3010	2.205	-1687.342	-2.814	-1684.528	0.32	0.962	5.342	0.42
3020	2.212	-1686.364	-2.758	-1683.606	0.32	0.924	5.401	0.421
3030	2.22	-1686.364	-2.758	-1683.606	0.32	0.924	5.401	0.421
3040	2.227	-1687.069	-2.9	-1684.169	0.32	0.915	6.348	0.425
3050	2.235	-1686.51	-2.987	-1683.523	0.32	0.924	6.794	0.437
3060	2.242	-1686.445	-2.858	-1683.586	0.32	0.938	5.944	0.433
3070	2.249	-1686.647	-2.782	-1683.864	0.32	0.944	5.377	0.425
3080	2.257	-1686.664	-2.689	-1683.976	0.32	0.92	4.884	0.406
3090	2.264	-1686.379	-2.804	-1683.575	0.32	0.935	5.625	0.427
3100	2.271	-1687.976	-3.011	-1684.966	0.32	0.894	7.077	0.439
3110	2.279	-1688.284	-3.344	-1684.94	0.32	0.895	8.711	0.46
3120	2.286	-1688.284	-3.344	-1684.94	0.32	0.895	8.711	0.46
3130	2.293	-1687.512	-3.588	-1683.924	0.32	0.942	9.568	0.475
3140	2.301	-1686.643	-2.624	-1684.019	0.32	0.943	3.931	0.395
3150	2.308	-1686.643	-2.624	-1684.019	0.32	0.943	3.931	0.395
3160	2.315	-1688.984	-3.922	-1685.062	0.32	0.896	11.211	0.508
3170	2.323	-1687.12	-3.273	-1683.847	0.32	0.913	8.312	0.467
3180	2.33	-1686.5	-2.913	-1683.587	0.32	0.938	6.251	0.424
3190	2.337	-1686.706	-2.609	-1684.098	0.32	0.941	3.695	0.387
3200	2.345	-1686.916	-2.99	-1683.925	0.32	0.951	6.586	0.441
3210	2.352	-1686.777	-3.092	-1683.686	0.32	0.945	7.181	0.435
3220	2.36	-1686.36	-2.675	-1683.685	0.32	0.94	4.555	0.404
3230	2.367	-1686.36	-2.675	-1683.685	0.32	0.94	4.555	0.404
3240	2.374	-1687.481	-2.606	-1684.875	0.32	0.949	2.987	0.375
3250	2.382	-1687.481	-2.606	-1684.875	0.32	0.949	2.987	0.375
3260	2.389	-1687.481	-2.606	-1684.875	0.32	0.949	2.987	0.375
3270	2.396	-1687.116	-2.776	-1684.34	0.32	0.955	5.191	0.421
3280	2.404	-1687.116	-2.776	-1684.34	0.32	0.955	5.191	0.421
3290	2.411	-1687.02	-2.902	-1684.118	0.32	0.947	6.123	0.439
3300	2.418	-1686.402	-2.919	-1683.484	0.32	0.933	6.353	0.438
3310	2.426	-1686.929	-3.223	-1683.705	0.32	0.942	7.872	0.445
3320	2.433	-1686.929	-3.223	-1683.705	0.32	0.942	7.872	0.445
3330	2.441	-1687.265	-3.413	-1683.852	0.32	0.92	8.921	0.464
3340	2.448	-1687.265	-3.413	-1683.852	0.32	0.92	8.921	0.464
3350	2.455	-1687.049	-3.089	-1683.96	0.32	0.917	7.368	0.44
3360	2.463	-1687.362	-3.416	-1683.946	0.32	0.946	8.77	0.469
3370	2.47	-1687.362	-3.416	-1683.946	0.32	0.946	8.77	0.469
3380	2.478	-1687.786	-3.302	-1684.484	0.32	0.948	8.226	0.47
3390	2.485	-1687.996	-3.389	-1684.607	0.32	0.952	8.601	0.473
3400	2.492	-1687.974	-2.718	-1685.256	0.32	0.897	5.275	0.408
3410	2.5	-1687.098	-2.677	-1684.421	0.32	0.923	4.729	0.397
3420	2.507	-1686.832	-2.682	-1684.151	0.32	0.956	4.264	0.39
3430	2.514	-1687.113	-3.198	-1683.915	0.32	0.931	7.828	0.442
3440	2.522	-1687.783	-3.686	-1684.097	0.32	0.944	9.982	0.481
3450	2.529	-1688.712	-4.015	-1684.696	0.32	0.951	11.31	0.493
3460	2.537	-1687.822	-3.091	-1684.731	0.32	0.932	7.264	0.426
